,anonimized_id,company_id,year,region,headquarters_country,industry,market_cap,employees,revenue,scope_1,scope_2,scope_3,waste_production,waste_recycling,water_consumption,water_withdrawal,energy_consumption,hours_of_training,gender_pay_gap,independent_board_members_percentage,legal_costs_paid_for_controversies,ceo_compensation
98,38cf6fdf-89f7-4a85-8e76-958f08b087b8_2018,38cf6fdf-89f7-4a85-8e76-958f08b087b8,2018,United States and Canada,United States,Investment Banking and Brokerage,135509.1,60348.0,35286.14,29800.0,209300.0,1729070.0,,,,,689520.0000551617,,,0.76923,181.24,
99,bf8da5b8-5971-47e5-af51-37205ff7b241_2020,bf8da5b8-5971-47e5-af51-37205ff7b241,2020,United States and Canada,United States,Pharmaceuticals,148827.28,30250.0,37407.34,165.34,112.7,,219.9999988,,2592000.0,2592000.0,1791670.0440322226,161754.0,,,,
100,bf8da5b8-5971-47e5-af51-37205ff7b241_2019,bf8da5b8-5971-47e5-af51-37205ff7b241,2019,United States and Canada,United States,Pharmaceuticals,148827.28,30000.0,23002.37,173.0,111.0,55.8,,,,,,,,,598.26,
101,bf8da5b8-5971-47e5-af51-37205ff7b241_2018,bf8da5b8-5971-47e5-af51-37205ff7b241,2018,United States and Canada,United States,Pharmaceuticals,148827.28,,19849.17,235.0,137.0,11.89,,,,,,,,,66.86,
102,a176e4c3-7570-406d-bd74-862ae4a84ad1_2020,a176e4c3-7570-406d-bd74-862ae4a84ad1,2020,United States and Canada,United States,Tobacco,131221.33,71000.0,25319.59,322.633,447322.0,,119750.0,101787.0,1619000.0,,2196990.000175759,793509.0,0.67,0.9,0.0,
103,a176e4c3-7570-406d-bd74-862ae4a84ad1_2019,a176e4c3-7570-406d-bd74-862ae4a84ad1,2019,United States and Canada,United States,Tobacco,131221.33,73500.0,26299.93,397.21,447.322,4126.61,131104.0,110127.0,1884000.0,,2629800.000210384,1139250.0,0.654,0.83333,171.19,
104,a176e4c3-7570-406d-bd74-862ae4a84ad1_2018,a176e4c3-7570-406d-bd74-862ae4a84ad1,2018,United States and Canada,United States,Tobacco,131221.33,,26141.1,408.162,422.337,,134367.0,,1958400.0,,,936540.0,,,,
105,78d5917d-31fa-4134-a185-c73cacfb999f_2020,78d5917d-31fa-4134-a185-c73cacfb999f,2020,United States and Canada,United States,Semiconductors,135781.93,41000.0,20702.57,112479.0,114060.0,86790.0,3641.0,1798.0,825219.38,2403735.35,174589.4522,,,0.93,0.0,
106,78d5917d-31fa-4134-a185-c73cacfb999f_2019,78d5917d-31fa-4134-a185-c73cacfb999f,2019,United States and Canada,United States,Semiconductors,135781.93,37000.0,,,,112252.0,3804.0,1730.0,325545.26,647305.11,696557.0000557246,,,0.8333333333,176.84,23065052.0
107,78d5917d-31fa-4134-a185-c73cacfb999f_2018,78d5917d-31fa-4134-a185-c73cacfb999f,2018,United States and Canada,United States,Semiconductors,135781.93,35400.0,19893.16,73832.0,135967.0,112252.0,3741.0,1573.0,,609451.01,,435400.0,,,2220.62,19975472.0
108,bd35b3b4-531c-47e9-9077-f4093f7ee00c_2020,bd35b3b4-531c-47e9-9077-f4093f7ee00c,2020,United States and Canada,United States,Railroads,122160.5,30960.0,17185.13,8537679.0,,8139.0,2110000.0,480000.0,2992424.0,2992424.0,36400000.0,,,,0.0,16632099.0
109,bd35b3b4-531c-47e9-9077-f4093f7ee00c_2019,bd35b3b4-531c-47e9-9077-f4093f7ee00c,2019,United States and Canada,United States,Railroads,122160.5,37483.0,19098.7,9683373.0,817334.0,15499.0,1430000.0,485000.0,,3446970.0,,,,0.92,,15018400.0
110,bd35b3b4-531c-47e9-9077-f4093f7ee00c_2018,bd35b3b4-531c-47e9-9077-f4093f7ee00c,2018,United States and Canada,United States,Railroads,122160.5,46500.0,20087.59,,784193.0,17141.0,2090000.0,300000.0,,,45300000.0,257000.0,,0.9090909091,74.78,13886953.0
111,fae68301-1fa3-45b9-90ab-cefb7eceeb7c_2020,fae68301-1fa3-45b9-90ab-cefb7eceeb7c,2020,Asia / Pacific,China,Diversified Banks,137729.2,459000.0,68655.24,3270.0,92518.0,738301.0,60449699.22,,5866870.117,4292782.11,2758760.009942923,166080.0,,,29.51,
112,fae68301-1fa3-45b9-90ab-cefb7eceeb7c_2019,fae68301-1fa3-45b9-90ab-cefb7eceeb7c,2019,Asia / Pacific,China,Diversified Banks,137729.2,,,,,,,,,,,,,,,
113,fae68301-1fa3-45b9-90ab-cefb7eceeb7c_2018,fae68301-1fa3-45b9-90ab-cefb7eceeb7c,2018,Asia / Pacific,China,Diversified Banks,137729.2,,,,,,,,,,,,,,,
114,80a9ed80-4f76-4a4b-9a20-f3cf0406060f_2020,80a9ed80-4f76-4a4b-9a20-f3cf0406060f,2020,Asia / Pacific,China,Integrated Oil and Gas,125837.37,432003.0,268417.14,127570000.0,,,,,624765156.27,793830000.0,720478000.0576383,14000000.0,,0.45454,0.0,
115,80a9ed80-4f76-4a4b-9a20-f3cf0406060f_2019,80a9ed80-4f76-4a4b-9a20-f3cf0406060f,2019,Asia / Pacific,China,Integrated Oil and Gas,125837.37,460724.0,349334.15,132170000.0,41910000.0,,,,,,708511000.0566809,8450000.0,,0.55556,,
116,80a9ed80-4f76-4a4b-9a20-f3cf0406060f_2018,80a9ed80-4f76-4a4b-9a20-f3cf0406060f,2018,Asia / Pacific,China,Integrated Oil and Gas,125837.37,476223.0,329641.71,,,,,,,,,21000000.0,,0.45454,,
117,bde8cedf-6c9c-49c3-9010-45d4a8f7b05c_2020,bde8cedf-6c9c-49c3-9010-45d4a8f7b05c,2020,United States and Canada,Canada,Diversified Banks,123059.86,83842.0,29651.49,,77.668,11.569,,,1635905.74,1635905.74,579513.0000463611,1300000.0,0.72,0.73333,0.0,
118,bde8cedf-6c9c-49c3-9010-45d4a8f7b05c_2019,bde8cedf-6c9c-49c3-9010-45d4a8f7b05c,2019,United States and Canada,Canada,Diversified Banks,123059.86,82801.0,30557.02,24.814,89.769,29.737,,,,,653061.000052245,1500000.0,,,,
119,bde8cedf-6c9c-49c3-9010-45d4a8f7b05c_2018,bde8cedf-6c9c-49c3-9010-45d4a8f7b05c,2018,United States and Canada,Canada,Diversified Banks,123059.86,81870.0,28570.8,24.174,,,,,,,,,,0.92308,,
120,c2061236-48f4-4287-93a1-f7b689d09905_2020,c2061236-48f4-4287-93a1-f7b689d09905,2020,United States and Canada,United States,Semiconductors,94340.91,,8589.49,2.335,1311.0,23.0,493.0000007,,175000.0,175000.0,123724.99848212022,,0.647,0.666666667,47.51,
121,c2061236-48f4-4287-93a1-f7b689d09905_2019,c2061236-48f4-4287-93a1-f7b689d09905,2019,United States and Canada,United States,Semiconductors,94340.91,11400.0,5921.93,3.19,,,,,,,,,,,154.84,
122,c2061236-48f4-4287-93a1-f7b689d09905_2018,c2061236-48f4-4287-93a1-f7b689d09905,2018,United States and Canada,United States,Semiconductors,94340.91,10100.0,5696.71,2.802,,,,,,,,,,,10.56,
123,803f3b7a-561b-4f08-a438-0347b0b0a1cc_2020,803f3b7a-561b-4f08-a438-0347b0b0a1cc,2020,Europe,France,Integrated Oil and Gas,129914.17,,105315.58,36000000.0,3000000.0,,798000.0,470820.0,75000000.0,105000000.0,147000000.0,1923880.0,,0.8,2605.97,3609583.0
124,803f3b7a-561b-4f08-a438-0347b0b0a1cc_2019,803f3b7a-561b-4f08-a438-0347b0b0a1cc,2019,Europe,France,Integrated Oil and Gas,129914.17,107776.0,155063.87,41000000.0,4000000.0,410000000.0,1093000.0,710450.0,36604000.0,115000000.0,,1998270.0,,0.9,568.35,3193525.0
125,803f3b7a-561b-4f08-a438-0347b0b0a1cc_2018,803f3b7a-561b-4f08-a438-0347b0b0a1cc,2018,Europe,France,Integrated Oil and Gas,129914.17,104460.0,161976.46,40000000.0,4000000.0,400000000.0,902000.0,514140.0,40821000.0,116000000.0,143000000.0,1873390.0,,0.9,1502.7,3869532.0
126,de2ab262-15f8-421b-827a-9900c4568e07_2020,de2ab262-15f8-421b-827a-9900c4568e07,2020,United States and Canada,United States,Aerospace and Defense,123642.56,181000.0,49932.37,,1002.04,,,,15644433.76,15644433.76,5138270.000411062,,,0.8,0.0,
127,de2ab262-15f8-421b-827a-9900c4568e07_2019,de2ab262-15f8-421b-827a-9900c4568e07,2019,United States and Canada,United States,Aerospace and Defense,123642.56,243200.0,40015.96,612.307,1145.8,,,,,,6015550.000481244,,,0.92308,,
128,de2ab262-15f8-421b-827a-9900c4568e07_2018,de2ab262-15f8-421b-827a-9900c4568e07,2018,United States and Canada,United States,Aerospace and Defense,123642.56,240200.0,30620.16,,,11183.3,,260317.0,,,,,,0.92857,,
129,960dfa44-0910-4cc6-b1f3-f90995d190ef_2020,960dfa44-0910-4cc6-b1f3-f90995d190ef,2020,United States and Canada,United States,Application Software,110763.59,10600.0,,1770.0,2460.0,19251.0,,,546111.73,546111.73,37032.45,,,0.0072727,0.0,20324211.0
130,960dfa44-0910-4cc6-b1f3-f90995d190ef_2019,960dfa44-0910-4cc6-b1f3-f90995d190ef,2019,United States and Canada,United States,Application Software,110763.59,,,,5136.0,30476.0,,,,,42298.0,,,0.0072727,,17506677.0
131,960dfa44-0910-4cc6-b1f3-f90995d190ef_2018,960dfa44-0910-4cc6-b1f3-f90995d190ef,2018,United States and Canada,United States,Application Software,110763.59,,5300.8,2045.0,,28459.0,,,,,91432.0,,,0.008,,12644810.0
132,5e3f8481-155f-481f-9bd3-615e2c9bf225_2020,5e3f8481-155f-481f-9bd3-615e2c9bf225,2020,United States and Canada,United States,Home Improvement Retail,122408.36,260000.0,63475.81,541000.0,1430000.0,2148087.0,,260680.0,,8820410.0,6121884.0,1860090.0,,0.9166666667,0.0,23075881.0
133,5e3f8481-155f-481f-9bd3-615e2c9bf225_2019,5e3f8481-155f-481f-9bd3-615e2c9bf225,2019,United States and Canada,United States,Home Improvement Retail,122408.36,245000.0,62737.66,,1624000.0,,,301600.0,,,6346132.0,,,0.9230769231,,11621369.0
134,5e3f8481-155f-481f-9bd3-615e2c9bf225_2018,5e3f8481-155f-481f-9bd3-615e2c9bf225,2018,United States and Canada,United States,Home Improvement Retail,122408.36,255000.0,,473000.0,,,532480.0,248410.0,,,6773029.0,,,,408.23,14302791.0
135,1e25c168-6bf9-4bcd-bfbb-548553a5d45e_2020,1e25c168-6bf9-4bcd-bfbb-548553a5d45e,2020,Asia / Pacific,China,Diversified Banks,119447.82,309084.0,62565.65,,,,,,,,,148295008.0,,,,
136,1e25c168-6bf9-4bcd-bfbb-548553a5d45e_2019,1e25c168-6bf9-4bcd-bfbb-548553a5d45e,2019,Asia / Pacific,China,Diversified Banks,119447.82,309384.0,62096.23,,,,,,,,,,,,,
137,1e25c168-6bf9-4bcd-bfbb-548553a5d45e_2018,1e25c168-6bf9-4bcd-bfbb-548553a5d45e,2018,Asia / Pacific,China,Diversified Banks,119447.82,310119.0,56018.86,,,,,,,,,,,,,
138,cf3da853-a290-4218-8ef8-13ded161305f_2020,cf3da853-a290-4218-8ef8-13ded161305f,2020,Europe,United Kingdom,Diversified Banks,102491.3,226059.0,36610.24,20000.0,343000.0,81000.0,17000.0,10000.0,2065000.0,,928000.0,23.0,,0.008,0.0,4154000.0
139,cf3da853-a290-4218-8ef8-13ded161305f_2019,cf3da853-a290-4218-8ef8-13ded161305f,2019,Europe,United Kingdom,Diversified Banks,102491.3,,46930.29,22000.0,392000.0,,21000.0,13000.0,2400000.0,,1049000.0,27.9,,0.7857,,4899000.0
140,cf3da853-a290-4218-8ef8-13ded161305f_2018,cf3da853-a290-4218-8ef8-13ded161305f,2018,Europe,United Kingdom,Diversified Banks,102491.3,235217.0,45761.04,26403.0,,122000.0,23000.0,14000.0,2425000.0,,,6200000.0,0.66,0.7647058823999999,,
141,c789c9b3-fd20-4f23-b56b-9b6f3920344d_2020,c789c9b3-fd20-4f23-b56b-9b6f3920344d,2020,Europe,Norway,Integrated Oil and Gas,113816.99,21245.0,40253.49,13300000.0,300000.0,250000000.0,347000.0,235000.0,,,65000000.0,369663.0,0.02,,0.0,814000.0
142,c789c9b3-fd20-4f23-b56b-9b6f3920344d_2019,c789c9b3-fd20-4f23-b56b-9b6f3920344d,2019,Europe,Norway,Integrated Oil and Gas,113816.99,21412.0,,14700000.0,200000.0,247000000.0,,,12000000.0,12000000.0,,,0.02,0.73,,1737000.0
143,c789c9b3-fd20-4f23-b56b-9b6f3920344d_2018,c789c9b3-fd20-4f23-b56b-9b6f3920344d,2018,Europe,Norway,Integrated Oil and Gas,113816.99,20525.0,69113.57,14900000.0,200000.0,252000000.0,275000.0,,16000000.0,16000000.0,71000000.0,771740.0,0.03,0.73,,2069000.0
144,5dfc96aa-8d11-4a83-9fe9-5d7add241409_2020,5dfc96aa-8d11-4a83-9fe9-5d7add241409,2020,Europe,France,"Apparel, Accessories and Luxury Goods",106352.12,130313.0,44651.0,62458.83,168870.17,,,75038.91,10280162.0,10945890.0,998817.0,26.0,,0.4443999999999999,35.0,2550909.0
145,5dfc96aa-8d11-4a83-9fe9-5d7add241409_2019,5dfc96aa-8d11-4a83-9fe9-5d7add241409,2019,Europe,France,"Apparel, Accessories and Luxury Goods",106352.12,133606.0,53670.0,67612.86,182805.14,763210.0,,87014.2,,10945900.0,1059892.0,33.0,,0.4443999999999999,,2857806.0
146,5dfc96aa-8d11-4a83-9fe9-5d7add241409_2018,5dfc96aa-8d11-4a83-9fe9-5d7add241409,2018,Europe,France,"Apparel, Accessories and Luxury Goods",106352.12,125541.0,46826.0,73939.75,221819.25,692406.0,102184.0,92987.44,9553840.0,9739370.0,1057551.0,48.0,,0.4443999999999999,,10932856.0
147,2f618707-a77b-45ac-b3ff-fd536376caa0_2020,2f618707-a77b-45ac-b3ff-fd536376caa0,2020,Asia / Pacific,Hong Kong,Life and Health Insurance,106567.68,23000.0,44738.71,,38029.0,,36568.40134,,293253.18,,342433.9905829503,285327.0,,,0.0,
148,2f618707-a77b-45ac-b3ff-fd536376caa0_2019,2f618707-a77b-45ac-b3ff-fd536376caa0,2019,Asia / Pacific,Hong Kong,Life and Health Insurance,106567.68,23000.0,42182.01,3640.0,45263.0,,,,,,,,,,,
149,2f618707-a77b-45ac-b3ff-fd536376caa0_2018,2f618707-a77b-45ac-b3ff-fd536376caa0,2018,Asia / Pacific,Hong Kong,Life and Health Insurance,106567.68,22000.0,29055.33,4149.0,43016.0,,,,,,,,,,,
150,1d0aa726-e158-4eb3-8234-b1e8a9df387e_2020,1d0aa726-e158-4eb3-8234-b1e8a9df387e,2020,United States and Canada,United States,Agricultural and Farm Machinery,107493.06,69634.0,31337.55,333.0,639784.0,437012.0,88222.0,68813.0,20246000.0,10788331.17,3090000.0002472,,,0.90909,0.0,
151,1d0aa726-e158-4eb3-8234-b1e8a9df387e_2019,1d0aa726-e158-4eb3-8234-b1e8a9df387e,2019,United States and Canada,United States,Agricultural and Farm Machinery,107493.06,73489.0,34619.2,388.0,,,108647.0,84745.0,23000000.0,,3480000.0002784003,,,0.90909,,
152,1d0aa726-e158-4eb3-8234-b1e8a9df387e_2018,1d0aa726-e158-4eb3-8234-b1e8a9df387e,2018,United States and Canada,United States,Agricultural and Farm Machinery,107493.06,74413.0,32929.4,,,,,,24500000.0,,,,,0.90909,,
153,b62da0ab-d7f3-4e45-a388-2c47a1b2efaf_2020,b62da0ab-d7f3-4e45-a388-2c47a1b2efaf,2020,United States and Canada,United States,Investment Banking and Brokerage,97978.13,40500.0,,,,29295.0,4407.0,2653.76,810529.0,810529.0,444959.0,,,,3008.92,
154,b62da0ab-d7f3-4e45-a388-2c47a1b2efaf_2019,b62da0ab-d7f3-4e45-a388-2c47a1b2efaf,2019,United States and Canada,United States,Investment Banking and Brokerage,97978.13,,31216.18,12673.0,166249.0,135473.0,9628.0,6923.12,1093980.0,,535189.0,,,0.0081818,1090.95,24657737.0
155,b62da0ab-d7f3-4e45-a388-2c47a1b2efaf_2018,b62da0ab-d7f3-4e45-a388-2c47a1b2efaf,2018,United States and Canada,United States,Investment Banking and Brokerage,97978.13,36600.0,31621.77,11565.0,187418.0,139893.0,12466.0,9298.15,1037260.0,1037264.0,549940.0,,,0.0078571,742.55,20662835.0
156,ffa5446a-550a-4bf0-af5d-53770883c1ac_2020,ffa5446a-550a-4bf0-af5d-53770883c1ac,2020,United States and Canada,United States,Aerospace and Defense,107110.89,114000.0,57537.16,292755.0,626082.0,32158276.0,26274.1268,,4989600.0,4996970.0,3053018.0,25.2,,0.9090909091,0.0,23360369.0
157,ffa5446a-550a-4bf0-af5d-53770883c1ac_2019,ffa5446a-550a-4bf0-af5d-53770883c1ac,2019,United States and Canada,United States,Aerospace and Defense,107110.89,110000.0,52622.6,305362.0,662659.0,35177179.0,27951.09566,14331.14197,5140800.0,5148400.0,3141734.0,29.3,,,,30913982.0
158,ffa5446a-550a-4bf0-af5d-53770883c1ac_2018,ffa5446a-550a-4bf0-af5d-53770883c1ac,2018,United States and Canada,United States,Aerospace and Defense,107110.89,105000.0,47299.81,,,31443986.0,27526.53075,12058.97911,,5008330.0,3074384.0,28.6,,0.9,,21516613.0
159,fc067fb5-862f-4a3a-a1f3-9727f65162b0_2020,fc067fb5-862f-4a3a-a1f3-9727f65162b0,2020,Asia / Pacific,China,Life and Health Insurance,102111.84,,112723.8,,,696434.0,,,8702311.3,,1287020.0001029617,11777900.0,,0.36364,47.47,
160,fc067fb5-862f-4a3a-a1f3-9727f65162b0_2019,fc067fb5-862f-4a3a-a1f3-9727f65162b0,2019,Asia / Pacific,China,Life and Health Insurance,102111.84,102250.0,102714.63,22837.13,119218.58,,,,1867224.09,,273739.0000218991,13098200.0,,0.36364,,
161,fc067fb5-862f-4a3a-a1f3-9727f65162b0_2018,fc067fb5-862f-4a3a-a1f3-9727f65162b0,2018,Asia / Pacific,China,Life and Health Insurance,102111.84,101335.0,,0.0,112843.0,,,,2206760.62,,,12391200.0,,0.36364,46.78,
162,7c46e55d-0ede-49a2-a72a-98902721930e_2020,7c46e55d-0ede-49a2-a72a-98902721930e,2020,United States and Canada,United States,Movies and Entertainment,99947.58,9400.0,21991.53,30883.0,28585.0,1067778.0,,,,633469.25,,,,0.0084615,0.0,69300000.0
163,7c46e55d-0ede-49a2-a72a-98902721930e_2019,7c46e55d-0ede-49a2-a72a-98902721930e,2019,United States and Canada,United States,Movies and Entertainment,99947.58,8600.0,17733.64,,26594.0,,,,,,81136.0,,,0.0090908999999999,,31500000.0
164,7c46e55d-0ede-49a2-a72a-98902721930e_2018,7c46e55d-0ede-49a2-a72a-98902721930e,2018,United States and Canada,United States,Movies and Entertainment,99947.58,7100.0,13895.86,,,,,,,,51000.00000408,,,,,36080417.0
165,f67d7fd1-7352-47a9-97f2-a1f9394b99e0_2020,f67d7fd1-7352-47a9-97f2-a1f9394b99e0,2020,Asia / Pacific,China,Automobile Manufacturers,91653.23,224280.0,21735.82,199406.0,,51277602.0,400837.0056,,28191100.0,28191100.0,5099459.961519068,1420000.0,,,0.0,
166,f67d7fd1-7352-47a9-97f2-a1f9394b99e0_2019,f67d7fd1-7352-47a9-97f2-a1f9394b99e0,2019,Asia / Pacific,China,Automobile Manufacturers,91653.23,229154.0,17730.15,,,,,,,,,,,,,
167,f67d7fd1-7352-47a9-97f2-a1f9394b99e0_2018,f67d7fd1-7352-47a9-97f2-a1f9394b99e0,2018,Asia / Pacific,China,Automobile Manufacturers,91653.23,,18051.64,,,,,,,,,,,,,
168,3cbe4966-e5a5-4fae-9368-97af201157bd_2020,3cbe4966-e5a5-4fae-9368-97af201157bd,2020,Asia / Pacific,India,Diversified Banks,96492.13,116971.0,8350.58,7000.0,,37874.0,,,631547.92,691028.97,388605.98753108847,12738600.0,,0.6,,
169,3cbe4966-e5a5-4fae-9368-97af201157bd_2019,3cbe4966-e5a5-4fae-9368-97af201157bd,2019,Asia / Pacific,India,Diversified Banks,96492.13,,7269.93,,,,,,,,,,,,,
170,3cbe4966-e5a5-4fae-9368-97af201157bd_2018,3cbe4966-e5a5-4fae-9368-97af201157bd,2018,Asia / Pacific,India,Diversified Banks,96492.13,,,,,,,,,,,,,,,
171,ff4b14dc-5fbe-41b9-a0f9-15f7be167207_2020,ff4b14dc-5fbe-41b9-a0f9-15f7be167207,2020,Europe,Germany,Application Software,98762.68,102430.0,27338.0,,124000.0,40000.0,162000.0,,988000.0,,879000.0,,29.0,8.94736842e-05,0.0,
172,ff4b14dc-5fbe-41b9-a0f9-15f7be167207_2019,ff4b14dc-5fbe-41b9-a0f9-15f7be167207,2019,Europe,Germany,Application Software,98762.68,100330.0,27553.0,125000.0,154000.0,174000.0,248000.0,,1332000.0,,1115000.0,,28.4,0.005,,15102700.0
173,ff4b14dc-5fbe-41b9-a0f9-15f7be167207_2018,ff4b14dc-5fbe-41b9-a0f9-15f7be167207,2018,Europe,Germany,Application Software,98762.68,96498.0,24707.0,124000.0,156000.0,186000.0,145000.0,,1376000.0,1376000.0,1055000.0,,29.2,0.005,,48752800.0
174,65a31f25-ca4d-4d2e-9174-8485e9915e4a_2020,65a31f25-ca4d-4d2e-9174-8485e9915e4a,2020,Europe,Belgium,Brewers,90377.58,,41245.9,2590000.0,,23660000.0,210915000.0,,64730000.0,148211896.98,15333333.33456,,,0.1875,1158.69,
175,65a31f25-ca4d-4d2e-9174-8485e9915e4a_2019,65a31f25-ca4d-4d2e-9174-8485e9915e4a,2019,Europe,Belgium,Brewers,90377.58,,46039.05,3591200.0,1768800.0,,,,164200000.0,,17055600.001364447,,,0.2,,
176,65a31f25-ca4d-4d2e-9174-8485e9915e4a_2018,65a31f25-ca4d-4d2e-9174-8485e9915e4a,2018,Europe,Belgium,Brewers,90377.58,172603.0,46665.47,3557700.0,2472300.0,25180000.0,,,163200000.0,163200000.0,16972199.001357775,,,0.2,390.63,
177,2e116b80-9ca2-461a-b59d-02daa68c50af_2020,2e116b80-9ca2-461a-b59d-02daa68c50af,2020,United States and Canada,United States,Construction Machinery and Heavy Trucks,93730.27,97300.0,36838.44,694.0,,4472274.0,554000.0,506910.0,7824737.16,14155900.0,5372220.000429777,,,,25.59,
178,2e116b80-9ca2-461a-b59d-02daa68c50af_2019,2e116b80-9ca2-461a-b59d-02daa68c50af,2019,United States and Canada,United States,Construction Machinery and Heavy Trucks,93730.27,102300.0,47473.12,905.0,926.0,,587000.0,511277.0,,,7036110.0005628895,,,0.91667,,
179,2e116b80-9ca2-461a-b59d-02daa68c50af_2018,2e116b80-9ca2-461a-b59d-02daa68c50af,2018,United States and Canada,United States,Construction Machinery and Heavy Trucks,93730.27,104000.0,48286.69,930.0,1320.0,,635000.0,551180.0,,,,,,0.91667,,
180,c7913f45-85cf-4dd8-9b0b-27e118fbf380_2020,c7913f45-85cf-4dd8-9b0b-27e118fbf380,2020,Asia / Pacific,Japan,Integrated Telecommunication Services,94239.49,319039.0,91200.04,138.0,3794.0,19650.0,744000.0,735816.0,,11581000.0,9050000.000724,,,0.5,0.0,
181,c7913f45-85cf-4dd8-9b0b-27e118fbf380_2019,c7913f45-85cf-4dd8-9b0b-27e118fbf380,2019,Asia / Pacific,Japan,Integrated Telecommunication Services,94239.49,,,164.0,4144.0,17240.0,562000.0,556000.0,,,9200000.000736,,,0.26667,,
182,c7913f45-85cf-4dd8-9b0b-27e118fbf380_2018,c7913f45-85cf-4dd8-9b0b-27e118fbf380,2018,Asia / Pacific,Japan,Integrated Telecommunication Services,94239.49,,90301.28,,4180.0,19650.0,531000.0,,,,,,,0.16667,,
183,26cde221-eee2-4cec-8f52-44a7446d1279_2020,26cde221-eee2-4cec-8f52-44a7446d1279,2020,United States and Canada,United States,Diversified Banks,81709.78,210000.0,51504.81,21.235,505.223,,27404.0,6251.0,3865426.21,4336083.0,1304000.00010432,,,0.82353,0.0,
184,26cde221-eee2-4cec-8f52-44a7446d1279_2019,26cde221-eee2-4cec-8f52-44a7446d1279,2019,United States and Canada,United States,Diversified Banks,81709.78,200000.0,58298.4,23.29,593.611,126.229,36370.0,10611.0,,,1459000.00011672,8000000.0,,0.88235,,
185,26cde221-eee2-4cec-8f52-44a7446d1279_2018,26cde221-eee2-4cec-8f52-44a7446d1279,2018,United States and Canada,United States,Diversified Banks,81709.78,204000.0,57797.2,,635.345,21.829,36708.0,10889.0,,,,8476620.0,,0.94118,,
186,3a837c95-46bc-40e7-8e63-10732b2f021f_2020,3a837c95-46bc-40e7-8e63-10732b2f021f,2020,Asia / Pacific,Australia,Biotechnology,89093.33,27000.0,8074.67,,,242234.0,66750.0,30705.0,4250000.0,3870000.0,1052780.0000842223,,,0.77778,0.0,
187,3a837c95-46bc-40e7-8e63-10732b2f021f_2019,3a837c95-46bc-40e7-8e63-10732b2f021f,2019,Asia / Pacific,Australia,Biotechnology,89093.33,,7534.46,,,,,25788.0,3870000.0,,,,,0.77778,,
188,3a837c95-46bc-40e7-8e63-10732b2f021f_2018,3a837c95-46bc-40e7-8e63-10732b2f021f,2018,Asia / Pacific,Australia,Biotechnology,89093.33,22220.0,6984.46,,,,54030.0,23230.0,3640000.0,,,,,,,
189,79532551-e834-4796-b8f6-974ad53ab5c9_2020,79532551-e834-4796-b8f6-974ad53ab5c9,2020,Europe,Germany,Integrated Telecommunication Services,85556.85,226291.0,103792.0,235000.0,2277000.0,,78414.0,,2815364.0,3672900000.0,12643000.0,3000000.0,,0.0083333,0.0,6966841.0
190,79532551-e834-4796-b8f6-974ad53ab5c9_2019,79532551-e834-4796-b8f6-974ad53ab5c9,2019,Europe,Germany,Integrated Telecommunication Services,85556.85,210533.0,82974.0,257000.0,1545000.0,12820000.0,76114.0,,2157504.0,,9113000.0,4700000.0,,0.01,,6053283.0
